Product,Review Text,Review Date,source,features,like_count
Tesla Cybertruck,Yeah but more cybertrucks are coming soon which sadly won’t make it so special anymore as it makes it common,2024-11-29T05:19:21Z,YouTube,none,1
Tesla Cybertruck,The cars design is like it came from a cartoon.,2024-11-28T13:41:44Z,YouTube,design,0
Tesla Cybertruck,I see a bunch in Seattle and Tesla has a hub not far from my job so not rare for me nor iconic,2024-11-27T04:36:25Z,YouTube,none,0
Tesla Cybertruck,Tankz u for being so honest.<br>Much love and respect from trinidad,2024-11-27T01:56:33Z,YouTube,none,0
Tesla Cybertruck,Amazing review your really good at this love watching you man I feel like you could review anything. Well done,2024-11-26T18:27:21Z,YouTube,none,0
Tesla Cybertruck,"It&#39;s not attractive, belongs on a space movie set, paint it green and put it to use hauling arm equipment.",2024-11-26T07:22:03Z,YouTube,none,0
Tesla Cybertruck,"Honestly, the Cybertruck might be the first car I’d ever put a sticker on if I owned one someday. Otherwise, I’d constantly worry about accidentally trying to get into someone else’s Cybertruck once production ramps up and they’re everywhere😂",2024-11-25T18:09:24Z,YouTube,none,0
Tesla Cybertruck,I will be buying one anytime soon add expensive truck weird looking not very practical when I had my Ford Ranger I have a lot of stuff in it total trailer in put a refrigerator a couch and a mattress I know people who had a PT Cruiser and it&#39;s spent most of the time in the shop😂😮,2024-11-25T03:55:09Z,YouTube,price,0
Tesla Cybertruck,Love the granular- subbed,2024-11-25T01:36:13Z,YouTube,none,0
Tesla Cybertruck,"No lie, I came here because I saw someone parking a cybertruck.",2024-11-24T19:53:47Z,YouTube,none,0
Tesla Cybertruck,Dude show some interior too,2024-11-22T07:31:22Z,YouTube,design,0
Tesla Cybertruck,Lets Skip....every important Thing for today and Focus in bullshit,2024-11-22T02:08:23Z,YouTube,none,0
Tesla Cybertruck,I’m getting this <br>Even though it takes me my whole  life 😊😊,2024-11-21T17:06:40Z,YouTube,none,0
Tesla Cybertruck,"thanks for the view man, I have never even drove a car in my life because of poverty here in AFRICA. I  wish someone could give me an old car i will be the most happy person",2024-11-20T08:03:03Z,YouTube,none,0
Tesla Cybertruck,The drive by wire was done by Toyota first.,2024-11-19T22:04:16Z,YouTube,none,0
Tesla Cybertruck,Its like a box,2024-11-16T17:03:40Z,YouTube,none,0
Tesla Cybertruck,Love the Cybertruck&#39;s futuristic design! Curious how it handles off-road—anyone tested it yet? Let’s hear your thoughts!,2025-03-31T16:48:11Z,YouTube,design,0
Tesla Cybertruck,"Aah yes,the hunk of junk truck",2025-03-31T16:42:25Z,YouTube,none,1
Tesla Cybertruck,Oh no,2025-03-31T12:37:38Z,YouTube,none,1
Tesla Cybertruck,Elon 2027 !,2025-03-31T09:20:49Z,YouTube,none,0
Tesla Cybertruck,Obviously its been made for use on mars. Everything he does is for ise on  mars including the reusable rockets and this weird truck.,2025-03-30T00:23:42Z,YouTube,none,0
Tesla Cybertruck,This is a stupid truck,2025-03-29T16:45:08Z,YouTube,none,2
Tesla Cybertruck,“Comes from a company run by an insane person” boy did that quote aged well,2025-03-29T08:20:22Z,YouTube,none,2
Tesla Cybertruck,say its a hyped car now its a disaster and pathetic dont ever consider this abomination a truck,2025-03-28T21:11:55Z,YouTube,none,1
Tesla Cybertruck,Oh dear.,2025-03-28T19:41:12Z,YouTube,none,0
Tesla Cybertruck,THHHISSSS... Thing fell apart,2025-03-28T07:59:37Z,YouTube,none,0
Tesla Cybertruck,i LOVE it!!,2025-03-28T02:38:24Z,YouTube,none,0
Tesla Cybertruck,"It is far from cool and it hasn&#39;t upstaged anything. I have seen them in person several times and haven&#39;t once been excited! Basically, to me when you see a cyber truck, you can easily identify the biggest dumbass in your town!!",2025-03-27T16:54:22Z,YouTube,none,0
Tesla Cybertruck,Well I guess this video didn&#39;t age well.,2025-03-26T19:38:28Z,YouTube,none,4
Tesla Cybertruck,My mom called it a coffin and now I cannot unsee it lol,2025-03-26T17:03:11Z,YouTube,none,1
Tesla Cybertruck,Another decadent waste. 🤹🏻‍♂️,2025-03-26T04:14:18Z,YouTube,none,1
Tesla Cybertruck,"voice, so friggin annoying!!",2025-03-25T21:51:25Z,YouTube,none,0
Tesla Cybertruck,"Boy, this review – if the title is any indicator – isn&#39;t going to age well at all (kinda like the Cybertruck which despite coming out relatively recently already looks dated).",2025-03-25T19:45:58Z,YouTube,design,3
Tesla Cybertruck,SWASTIKAR,2025-03-25T01:09:29Z,YouTube,none,4
Tesla Cybertruck,Why is it so ugly?,2025-03-24T19:04:55Z,YouTube,none,3
Tesla Cybertruck,"&quot;Cool Factor&quot; at 10. Man, that aged like fine milk if you ask me. Panels glued to the frame.... smh",2025-03-24T16:14:05Z,YouTube,none,13
Tesla Cybertruck,i didnt know the chum bucket made vehicles,2025-03-23T18:32:55Z,YouTube,none,3
Tesla Cybertruck,Not lookin so good these days.,2025-03-23T17:56:09Z,YouTube,none,4
Tesla Cybertruck,Joker idiot.,2025-03-23T02:54:44Z,YouTube,none,0
Tesla Cybertruck,THIS... was the beginning of the end of Doug&#39;s channel. THIS video exposed him to be bought.,2025-03-23T02:34:08Z,YouTube,none,4
Tesla Cybertruck,Stainless steel that will rust,2025-03-23T00:44:13Z,YouTube,none,3
Tesla Cybertruck,"This guy works for musk ,no other explanation",2025-03-23T00:43:06Z,YouTube,none,3
Tesla Cybertruck,"It’s weird, before Trump was president I hated this thing. I’m starting to see how cool it is now that Elon is saving our country from woke. It’s like an awesome vigilante starship",2025-03-22T16:35:01Z,YouTube,none,3
Tesla Cybertruck,cybertrucks are sitting around not being bought in tesla lots. Doug is such a nerd its disturbing,2025-03-22T03:37:57Z,YouTube,none,4
Tesla Cybertruck,I wonder how much musk paid demuro to do this review,2025-03-22T01:52:39Z,YouTube,none,6
Tesla Cybertruck,It still looks like a joke.,2025-03-21T19:13:10Z,YouTube,design,2
Tesla Cybertruck,That’s actually crazy if you slipe by it you might 😵,2025-03-21T16:56:01Z,YouTube,none,0
Tesla Cybertruck,All I can say it’s overrated and over priced.<br>I would buy it the price was between $25k-$35k no more,2025-03-21T16:01:30Z,YouTube,price,1
Tesla Cybertruck,"<a href=""https://www.youtube.com/watch?v=XDkzm_LR0Co&amp;t=1485"">24:45</a> For the next few seconds the voice cracks diabolically lol",2025-03-21T15:21:21Z,YouTube,none,2
Tesla Cybertruck,Cyber truck is a starship with wheels,2025-03-21T14:13:40Z,YouTube,none,1
Tesla Cybertruck,Looking at this thing makes me have to go take a dump.,2025-03-21T13:09:24Z,YouTube,none,1
Tesla Cybertruck,Oh how this has aged,2025-03-19T18:59:17Z,YouTube,none,20
Tesla Cybertruck,This video is embarrassing,2025-03-18T21:05:39Z,YouTube,none,6
Tesla Cybertruck,"WOW!! Does it come with a ShamWOW! Ahhh hah hah hah hah. But seriously, WOW! Ahh hah hah ha",2025-03-18T09:32:05Z,YouTube,none,0
Tesla Cybertruck,Remember when we all loved Elon and thought he was super cool and saving the world?,2025-03-18T09:15:54Z,YouTube,none,0
Tesla Cybertruck,Love the aesthetics. The fact that the door and tailgate latch won&#39;t outlast the drive train is a bit irritating...,2025-03-18T06:05:16Z,YouTube,none,0
Tesla Cybertruck,The guy&#39;s too irritating.,2025-03-16T23:14:30Z,YouTube,none,2
Tesla Cybertruck,I betcha Doug wouldn’t do this same review today.,2025-03-15T16:26:11Z,YouTube,none,0
Tesla Cybertruck,Love that Elon is an immigrant destroying our country.,2025-03-15T16:22:09Z,YouTube,none,6
Tesla Cybertruck,JUST PLAIN UGLY,2025-03-13T18:04:03Z,YouTube,none,1
Tesla Cybertruck,Ahh the bed will fit with a two small diesel generators 😁,2025-03-12T19:24:23Z,YouTube,none,0
Tesla Cybertruck,"pure trash, brother bought one for company and broke down before 100 miles",2025-03-12T19:17:54Z,YouTube,range,2
Tesla Cybertruck,"Love the Cybertruck&#39;s bold design, but curious about its practicality for everyday use. What’s your take on its real-world performance?",2025-03-11T19:25:48Z,YouTube,"design, performance",0
Tesla Cybertruck,The cyber truck is if the comedy genre was a truck.,2025-03-10T23:26:32Z,YouTube,none,1
Tesla Cybertruck,The roof looks like anything but aerodynamic,2025-03-09T02:15:57Z,YouTube,design,0
Tesla Cybertruck,I love the look of these cybertrucks,2025-03-07T21:48:13Z,YouTube,design,0
Tesla Cybertruck,I love the look of these cybertrucks,2025-03-07T21:47:47Z,YouTube,design,0
Tesla Cybertruck,"The Cybertruck&#39;s design is bold and futuristic, but how does it handle everyday practicality? Excited to see real-world performance!",2025-03-07T16:43:44Z,YouTube,"design, performance",1
Tesla Cybertruck,It&#39;s just plain junk.,2025-03-07T14:33:07Z,YouTube,none,4
Tesla Cybertruck,cyberstuck = useless car = Swasticar.,2025-03-07T06:36:12Z,YouTube,none,3
Tesla Cybertruck,"Love the Cybertruck&#39;s bold design, but curious about its real-world performance and practicality. Can’t wait to see how it handles daily use!",2025-03-07T06:27:20Z,YouTube,"design, performance",0
Tesla Cybertruck,Cybertruck be like: 🔺,2025-03-06T16:10:37Z,YouTube,none,0
Tesla Cybertruck,most least,2025-03-04T21:14:36Z,YouTube,none,0
Tesla Cybertruck,That is just plain garbage!,2025-03-04T15:05:33Z,YouTube,none,2
Tesla Cybertruck,"Stupidest freaking thing EVER! Those who actually like this pos are weirdos! Clearly, shows that dumb Elon took cheap corners with this ugly non truck... &amp; Why would you say in the title that this thing cool hahahaha",2025-02-27T09:37:08Z,YouTube,none,5
Tesla Cybertruck,"No, they&#39;re not just plain cool. They&#39;re dumb as hell",2025-02-27T09:22:05Z,YouTube,none,4
Tesla Cybertruck,Atleast most cars have textures and are rendered,2025-02-25T00:47:42Z,YouTube,none,3
Tesla Cybertruck,"Hate to say it but ghetto cars, 1950s-1970s cars are sexier",2025-02-24T12:57:40Z,YouTube,none,0
Tesla Cybertruck,How did you get your face to be this huge🤔,2025-02-24T03:39:11Z,YouTube,none,0
Tesla Cybertruck,What an expensive trash can 😮!!!,2025-02-23T18:28:17Z,YouTube,price,1
Tesla Cybertruck,I would wrap mine flat black and tint the windows,2025-02-23T03:12:00Z,YouTube,none,0
Tesla Cybertruck,Why are your screaming all the time?,2025-02-22T04:13:41Z,YouTube,none,0
Tesla Cybertruck,The build quality of this thing is atrocious,2025-02-21T20:08:17Z,YouTube,build_quality,0
Tesla Cybertruck,I remember Doug being super unimpressed when he first saw it,2025-02-18T16:39:30Z,YouTube,none,0
Tesla Cybertruck,Is ugly😁😁😁😁🤔,2025-02-17T02:37:39Z,YouTube,none,0
Tesla Cybertruck,that cybertruck better not explode,2025-02-16T04:09:07Z,YouTube,none,1
Tesla Cybertruck,"its confusing, my politics tell me to hate Tesla but they also tell me to drive an EV to save the earth",2025-02-15T14:47:41Z,YouTube,none,1
Tesla Cybertruck,Buying a Cybertruck is a great way of identifying yourself as the village idiot. 🤡,2025-02-14T17:54:41Z,YouTube,none,4
Tesla Cybertruck,He call rims wheels,2025-02-14T12:24:40Z,YouTube,none,0
Tesla Cybertruck,"If the car is cool for Doug, it&#39;s cool for me!  Thanks Doug, you just sold the truck for me!",2025-02-13T06:02:56Z,YouTube,none,0
Tesla Cybertruck,It goes on the &quot;not cool&quot; side of the cool wall.,2025-02-12T22:04:38Z,YouTube,none,0
Tesla Cybertruck,It’s now so unbelievably UNCOOL.,2025-02-12T20:54:20Z,YouTube,none,0
Tesla Cybertruck,boycott Tesla,2025-02-11T03:51:10Z,YouTube,none,1
Tesla Cybertruck,"Everybody is hating on the cybertruck either because they never drove one or can’t afford one, or both, or just wants to be like the others and hate on it. but me personally I like the cybertruck",2025-02-11T01:09:48Z,YouTube,none,4
Tesla Cybertruck,Microscopic penismobile 🧐?.. 🔬,2025-02-10T08:45:14Z,YouTube,none,0
Tesla Cybertruck,Tesla = Nazi<br>Don’t buy one!,2025-02-10T05:31:33Z,YouTube,none,2
Tesla Cybertruck,Its not cool. Ugly...............yes,2025-02-08T17:54:40Z,YouTube,none,1
Tesla Cybertruck,"<a href=""https://www.youtube.com/watch?v=XDkzm_LR0Co&amp;t=1986"">33:06</a> Doug casually summing up suburbanite truck bros <a href=""UCkszU2WH9gy1mb0dV-11UJg/KsIfY6LzFoLM6AKanYDQAg""></a>",2025-02-08T07:08:00Z,YouTube,none,0
Tesla Cybertruck,The amount of Redditors getting so upset by this lmfao,2025-02-08T06:35:02Z,YouTube,none,4
Tesla Cybertruck,You should take this video down to save America.,2025-02-06T11:58:55Z,YouTube,none,1
Tesla Cybertruck,I just test drove one it was insane coming from my 2006 Silverado felt like a spaceship,2025-02-03T02:51:23Z,YouTube,none,0
Tesla Cybertruck,Finaly a Truck you can only use in cyber space.... A truck for influencers...,2025-02-02T19:12:46Z,YouTube,none,0
Tesla Cybertruck,great job! Doug!!,2025-02-02T04:44:20Z,YouTube,none,0
Tesla Cybertruck,Nah I don’t want to get mistaken for a German in 1939.,2025-02-01T18:41:32Z,YouTube,none,3
Tesla Cybertruck,It’s hilarious that everyone knows this truck is a complete POS. Useless pile of trash. Really living up to its dumpster look,2025-02-01T12:47:50Z,YouTube,design,3
Tesla Cybertruck,Its not cool.  Not even a little.  My kids literally laugh when they see one of these monstrosities.,2025-01-29T22:09:21Z,YouTube,none,1
Tesla Cybertruck,Ug-cool-ly!,2025-01-29T02:03:14Z,YouTube,none,1
Tesla Cybertruck,Not putting a Tesla badge on it was the one intelligent design decision they made - but sadly too little too late.,2025-01-28T12:28:23Z,YouTube,design,1
Tesla Cybertruck,"I can&#39;t tell wheather it&#39;s coming or going. Either way, it looks cool, like a distant cousin of the LANDMASTER from the 1977 sci-fi flick DAMNATION ALLEY.",2025-01-28T02:19:02Z,YouTube,design,0
Tesla Cybertruck,No.,2025-01-27T22:24:21Z,YouTube,none,0
Tesla Cybertruck,Its poor quality ridiculous looking junk,2025-01-27T01:04:31Z,YouTube,build_quality,2
Tesla Cybertruck,I saw one of these yesterday at Krogers! Amazing 🤩,2025-01-26T11:07:54Z,YouTube,none,3
Tesla Cybertruck,Truck looks like a big fart going down the road,2025-01-25T21:26:39Z,YouTube,design,0
Tesla Cybertruck,Yikes L opinion doug,2025-01-25T05:51:46Z,YouTube,none,2
Tesla Cybertruck,"Not rear view mirrors,side view mirrors.Rear view mirror is inside the vehicle.",2025-01-25T02:00:32Z,YouTube,none,0
Tesla Cybertruck,Love that Doug was honest in this review! The truck is great! People that hate it are liars! Thanks Doug. So happy you made this honest video.,2025-01-24T12:57:43Z,YouTube,none,0
Tesla Cybertruck,"<a href=""https://www.youtube.com/watch?v=XDkzm_LR0Co&amp;t=890"">14:50</a> Yes the immediate benefit... Wait till someone is seconds away from a crash and the lag due to steer by wire can&#39;t save the person (basically he can&#39;t swerve and save himself because there is a lag. It is not like normal steerings where you turn the wheel you instantly turn)",2025-01-23T20:19:09Z,YouTube,none,0
Tesla Cybertruck,"Doug…We love ya in CT., but no thanks on the cybercan.",2025-01-22T03:28:41Z,YouTube,none,0
Tesla Cybertruck,And u r just gullible with zero critical thinking,2025-01-21T14:10:50Z,YouTube,none,1
Tesla Cybertruck,"<a href=""https://www.youtube.com/watch?v=XDkzm_LR0Co&amp;t=798"">13:18</a> the bmw😈",2025-01-20T05:15:08Z,YouTube,none,0
Tesla Cybertruck,...And this was the moment I realized that your channel was dead.,2025-01-19T13:31:08Z,YouTube,none,3
Tesla Cybertruck,You could buy a Porsche Taycan for about the same amount of money which is really nice unlike this thing which isn’t legal in Europe because of this sharp sides. I find it utterly ridiculous.,2025-01-18T18:33:56Z,YouTube,none,2
Tesla Cybertruck,The first association that comes to mind when you see this in the stream is a coffin on wheels 😂,2025-01-15T01:18:36Z,YouTube,none,0
